nan,2.938026548552590000e+01,3.186722454184041808e+01,8.841266877546567571e+01,4.110308990818095936e+02,3.892390525114352045e+02,4.028720888818169215e+02,4.312397013263053509e+02,3.733305237989513330e+02,4.311103802972030508e+02,4.212408337281659669e+02,3.997847420800338227e+02,3.973101559235546461e+02,3.576131988615616706e+02,3.970053903916185618e+02,3.564805745058202433e+02,3.662187324537055702e+02,4.075878310254113330e+02,3.732426556544700134e+02,3.815777771306925956e+02,3.729452506736067221e+02,3.896408602803353460e+02,3.994872713867111429e+02,3.488749919383757288e+02,3.856257252829497588e+02,3.817031307181025568e+02,3.843741926820800359e+02,4.232895935408770924e+02,3.843821015604139006e+02,4.062090102398015574e+02,4.028291945725868004e+02,4.085055691174842991e+02,4.037147507832721089e+02,3.714249318502996857e+02,3.934798597133012095e+02,3.658065062297268923e+02,3.694144555915464707e+02,4.060141869442489337e+02,3.852107994332459953e+02,3.977052174664049744e+02,3.915938712492821310e+02,3.603644821566075507e+02,3.890589672530373377e+02,2.855857139284117352e+02,4.117228193821676427e+02,3.913911598388514790e+02,4.006187214796634635e+02,3.752315551762681594e+02,3.364732381631551448e+02,4.404859135091613780e+02,4.150843769644909003e+02,4.040889011096439845e+02,4.148536127358647718e+02,3.711161543236841567e+02,4.114069518129213634e+02,4.371989021029197033e+02,4.066269051599985573e+02,4.280792450002680880e+02,4.083829575288365845e+02,4.702319427686720132e+02,4.456883215880795888e+02,4.429891195052096009e+02,4.441061134458732909e+02,4.279844857001261289e+02,4.069869776786486000e+02,4.593684360075251902e+02,4.330302529847093069e+02,4.144606133277345634e+02,3.340311362732524003e+02,4.002585164615477993e+02,3.863086848622490379e+02,3.938734822249393801e+02,4.067382450667759599e+02,3.398606773370514134e+02,3.713034338650790573e+02,3.622613421274767802e+02,3.274087353752206582e+02,2.952200535194040754e+02,1.235760494594303367e+02,4.699106298010173788e+01,4.496932287682123786e+01,1.252153345241708280e+02,2.585807417423100674e+01,1.125699782357628465e+02,3.214308012621060016e+02,3.256980196439634483e+02,3.056272239183081751e+01,3.758621023726646513e+02,2.992395695759502132e+02,3.407337963865641655e+02,3.534997595473018350e+02,3.828169275254168724e+02,3.164146646411967367e+02,2.733141781905937933e+02,3.680043478004033659e+02,3.260856329248493353e+02,2.643863839156623499e+02,3.599882220295547768e+02,2.195245772117552008e+02,3.916643460924170768e+02,3.944987705937762712e+02,3.653204620603664807e+02,3.934759967266087983e+02,3.973341163303243775e+02,3.627177415015709698e+02,3.765842269665576509e+02,3.953080823863843989e+02,3.927936863036360364e+02,3.636712801418346999e+02,4.733299905985230112e+02,4.638456639874963230e+02,4.097609058951140071e+01,4.750952746555150839e+02,5.469177634708887581e+02,5.112117369544622534e+02,6.032013262584871427e+02,5.736792134982764537e+02,4.876377343889624285e+02,5.264686885276264547e+02,4.686284669116888608e+02,4.756373408385860557e+02,4.141016300378434494e+02,5.136872200084394535e+02,5.066765437633787315e+02,5.188889669283776129e+02,4.681994446814321691e+02,4.364819354795795903e+02,5.065476877846734283e+02,4.690959816498106534e+02,4.613231405425065077e+02,4.728145513835196425e+02,4.134318807252290640e+02,4.733977608734541604e+02,4.867273569463689000e+02,4.464258057057190854e+02,4.644175707270328530e+02,4.024361812759880763e+02,4.615949739761048249e+02,4.670285644369083684e+02,4.583294884687202284e+02,4.697446114645710509e+02,4.382107255647669035e+02,5.235291013878800186e+02,4.807653897692711666e+02,4.826614548521555434e+02,4.739630365334409703e+02,4.069022487035422841e+02,2.094125115650929843e+02,1.780206729568231481e+02,6.259712453459852100e+01,6.556218422230902831e+01,7.444837137238074831e+01,7.353148985298838625e+01,7.236794870659258549e+01
2.938026548552590000e+01,nan,1.641462762294198896e+01,9.085108695001960655e+01,4.112881228530663975e+02,3.899963076748301205e+02,4.015525868426199168e+02,4.318292255047103367e+02,3.755133020280377423e+02,4.324780688081200992e+02,4.231799617184151430e+02,3.984088352433961973e+02,3.966136659269308780e+02,3.564628451886675862e+02,3.946167761259014810e+02,3.555475776882773857e+02,3.653508998209812830e+02,4.069773458068633545e+02,3.727356167580441593e+02,3.818083288771995285e+02,3.730572074092650041e+02,3.894765718242846901e+02,3.989117195570941021e+02,3.497342991472236235e+02,3.847829518053001721e+02,3.821279366913659032e+02,3.845373323878982887e+02,4.223696958826475907e+02,3.850529314263201854e+02,4.067553564490585813e+02,4.035137668035616230e+02,4.085506088601503052e+02,4.039869304816664339e+02,3.732525150618527050e+02,3.950009620241447124e+02,3.659049056790582881e+02,3.683205125973848908e+02,4.058123704373724649e+02,3.874162619199125857e+02,3.984114456187220412e+02,3.933920182210122789e+02,3.618704740649599216e+02,3.929818316411062824e+02,2.883567235214061384e+02,4.121120236052315704e+02,3.923425034329067103e+02,4.007924150978917623e+02,3.756555869410162813e+02,3.378754800218575838e+02,4.395430354356666953e+02,4.146983482002323740e+02,4.042496258501672060e+02,4.151894025622530648e+02,3.734352956001874873e+02,4.118640552415319576e+02,4.374999885714290713e+02,4.059176271117087254e+02,4.279611197293492637e+02,4.119025127381471520e+02,4.709174025240512265e+02,4.464419335143136891e+02,4.436917849138053498e+02,4.453530734147919929e+02,4.293725654952808100e+02,4.088113501359775341e+02,4.638998167708188021e+02,4.339054274839156733e+02,4.142018831439590940e+02,3.349729541321252100e+02,4.033965790633338884e+02,3.892772790698145968e+02,3.946336022185635102e+02,4.063123921319647707e+02,3.403250211195179418e+02,3.695580062723580568e+02,3.617101602111812326e+02,3.268800391580994074e+02,2.944342371396399471e+02,1.205056015295543119e+02,4.545591270670950479e+01,5.182586226971799448e+01,1.235333153444828156e+02,4.133956942204243035e+01,1.131780897523890417e+02,3.229855724331962392e+02,3.240545633068603593e+02,4.519468995356986341e+01,3.758748727967866330e+02,2.990785849906328053e+02,3.432825075648328834e+02,3.537508727904432817e+02,3.821919936367060018e+02,3.154118577352480770e+02,2.737458675487197297e+02,3.674678761470159998e+02,3.256565061533412972e+02,2.667397233259416680e+02,3.592763838606730360e+02,2.201693893346663629e+02,3.921432391359059011e+02,3.958854379741703156e+02,3.646102576724920823e+02,3.923724760989229594e+02,3.985198614874769873e+02,3.615101658321661944e+02,3.770631777302056662e+02,3.939364415740178060e+02,3.900861443322490345e+02,3.611632317941597421e+02,4.732857065240816610e+02,4.651570057518194972e+02,5.819278305767411297e+01,4.760883951536744121e+02,5.500804304826706357e+02,5.127995319810645469e+02,6.118480857206285464e+02,5.811001979004962550e+02,4.885464153998060510e+02,5.281124122760237469e+02,4.712673975568421838e+02,4.763576807400100392e+02,4.146383484435566515e+02,5.151167634624213179e+02,5.091085542396627943e+02,5.223032069593332380e+02,4.694751111613904868e+02,4.388858621555283435e+02,5.059962055193694255e+02,4.686185655733219164e+02,4.612794380849843492e+02,4.723669759837162587e+02,4.138256637764276888e+02,4.722617918061980049e+02,4.855326147644454977e+02,4.451034935832316251e+02,4.637480350362678791e+02,4.011347903136792183e+02,4.594318230162123768e+02,4.650218059403235884e+02,4.563882557647575595e+02,4.684607987868320720e+02,4.369499742533488984e+02,5.252286359291545068e+02,4.810890977771164785e+02,4.829030544529596796e+02,4.738330507678833214e+02,4.054376400878431355e+02,2.033908552516556938e+02,1.709853794919325480e+02,4.857653754643399679e+01,5.355669892739855698e+01,6.045825005737412283e+01,6.046486583132369930e+01,5.738292428937518252e+01
3.186722454184041808e+01,1.641462762294198896e+01,nan,7.072199092220230909e+01,3.879670089066831906e+02,3.660780244701929291e+02,3.776273295194632169e+02,4.087485290493389698e+02,3.522823867297329343e+02,4.096296864242145261e+02,4.014396094059492270e+02,3.744245718432474632e+02,3.737038399588614652e+02,3.321455102812604991e+02,3.705766317511128705e+02,3.312712483751033687e+02,3.404554596419366703e+02,3.839208251710238642e+02,3.492517716490478961e+02,3.583520057150504385e+02,3.497724974894378533e+02,3.657378295992893982e+02,3.746368908690059811e+02,3.257282302779349834e+02,3.611596876729187215e+02,3.599042094780204479e+02,3.616685775679198400e+02,3.995843840792593937e+02,3.627980154300745426e+02,3.839452044237546602e+02,3.817481892556936032e+02,3.861471222215708963e+02,3.817138195035647641e+02,3.518792974870754051e+02,3.719556962865334526e+02,3.412993993548764138e+02,3.447146065950799994e+02,3.829535742097212960e+02,3.666217669478984362e+02,3.765085921994339628e+02,3.715597394767094670e+02,3.415016251791517448e+02,3.711844824342730931e+02,2.674974392400762326e+02,3.901454087901066146e+02,3.710732542234732136e+02,3.778941650780016062e+02,3.526577944693721065e+02,3.132549121721756364e+02,4.171275104809077447e+02,3.927399139379629105e+02,3.822727821857064896e+02,3.946096805705609540e+02,3.533048541981830795e+02,3.904334002105872514e+02,4.165177547236139048e+02,3.828850480235564078e+02,4.064978228723996949e+02,3.919928570777769892e+02,4.519573431199031575e+02,4.256535680574029357e+02,4.224967692184136467e+02,4.245460634607266002e+02,4.098686618906119179e+02,3.884881465373160836e+02,4.458509167872151693e+02,4.127912789776433442e+02,3.917519623435200060e+02,3.122450319861012531e+02,3.841953669684207853e+02,3.691646787004418684e+02,3.743459362675078523e+02,3.836364946143677344e+02,3.166679017519785475e+02,3.482456604180433146e+02,3.379053121807960451e+02,3.039828942555798790e+02,2.713677946993733485e+02,9.136038528816362714e+01,3.267782122479827223e+01,4.423934900063562026e+01,9.739979466097378236e+01,4.142076773793377242e+01,8.632867426295875646e+01,3.008741929777290238e+02,3.010514906124857930e+02,4.452055704952958592e+01,3.535830312670553326e+02,2.756777829278241825e+02,3.225302466436282884e+02,3.329403550187320775e+02,3.638247929979495439e+02,2.930037542421605394e+02,2.499798391870841954e+02,3.468867250270618001e+02,3.030102308503761037e+02,2.427452986156483803e+02,3.377203576925724633e+02,1.995919838069692958e+02,3.713200236992350938e+02,3.759497838807727135e+02,3.426116168491678309e+02,3.685498066747584858e+02,3.766462531341601334e+02,3.399555265030980991e+02,3.553893639376395299e+02,3.732064308127619370e+02,3.686750330575688963e+02,3.409131267639903626e+02,4.523865603662436570e+02,4.447985611487518440e+02,6.208896842435398611e+01,4.558387434170103347e+02,5.328608073409048984e+02,4.941455655978304549e+02,5.973017997629007141e+02,5.652710500282132671e+02,4.691162755650253189e+02,5.096742489080650103e+02,4.521652795162418101e+02,4.559747361422541303e+02,3.939384723532338626e+02,4.954773052320355760e+02,4.894525921884583113e+02,5.042251877881530504e+02,4.494174006422127263e+02,4.198980828724988328e+02,4.849758756886794799e+02,4.478514039276860785e+02,4.403947320302518165e+02,4.514447917519902944e+02,3.921970933089653499e+02,4.506248106795706008e+02,4.648826088379746011e+02,4.239345232462201238e+02,4.423609386010465983e+02,3.792985104109939698e+02,4.373414226894126955e+02,4.433400500744305077e+02,4.344727379249476371e+02,4.468782384498024953e+02,4.155062454404227310e+02,5.063222689157571494e+02,4.600801669274608798e+02,4.616391664492963400e+02,4.524226342702148145e+02,3.839645816999264412e+02,1.771751675602426701e+02,1.436284094460425536e+02,4.085094858140572427e+01,4.710498912005044048e+01,5.681830690895334612e+01,5.643544985202079545e+01,5.332766636559288997e+01
8.841266877546567571e+01,9.085108695001960655e+01,7.072199092220230909e+01,nan,2.923975376093316640e+02,2.704076921982774593e+02,2.829787271156591260e+02,3.093003718070860373e+02,2.535302743263588638e+02,3.086714758444633731e+02,2.982087859202002278e+02,2.808846026395918329e+02,2.760478219439496002e+02,2.398472847459372019e+02,2.790377752204859689e+02,2.423706252828509946e+02,2.520498363419415000e+02,2.865681070880049788e+02,2.541460997143168754e+02,2.622154839058915741e+02,2.553122010402153990e+02,2.699688870962714873e+02,2.802613066407830047e+02,2.315271042448282515e+02,2.643655045576133489e+02,2.584386967928760441e+02,2.634333312244276044e+02,3.023261814663137557e+02,2.611819289307761665e+02,2.843217895272898659e+02,2.805933712688146215e+02,2.856630182575285062e+02,2.798316636837245710e+02,2.470106070596964969e+02,2.717145561062188790e+02,2.499308704422086009e+02,2.503610193300860658e+02,2.858167244931625532e+02,2.601408849066224320e+02,2.750650832075939434e+02,2.694628731383966738e+02,2.337465293859998496e+02,2.673179380438244266e+02,1.654211594687908189e+02,2.888947213086461829e+02,2.675518641310491148e+02,2.791097275266441784e+02,2.554829152800627128e+02,2.240192848841419675e+02,3.177805532124320393e+02,2.928898769162218514e+02,2.801885079727539392e+02,2.893921906340951864e+02,2.455400578317114082e+02,2.858074876555906485e+02,3.128127874624058791e+02,2.855624625191505856e+02,3.034408014753465750e+02,2.826058739658487298e+02,3.418254525338908820e+02,3.199602475308481075e+02,3.172479156747883735e+02,3.200994845356635210e+02,2.999909331963208956e+02,2.798751150066786977e+02,3.323752096652212913e+02,3.101738867151783552e+02,2.934667272451835629e+02,2.128090223651213080e+02,2.764720600711769976e+02,2.615278187879820848e+02,2.681399634519269171e+02,2.836499250837159707e+02,2.222981781301859030e+02,2.481963738655325642e+02,2.438291204921992232e+02,2.104254737430840692e+02,1.783538056784847186e+02,6.435277771784113554e+01,5.343706578771553239e+01,4.744175376184912807e+01,5.401629383806310614e+01,1.100196346112830383e+02,3.932836126766385831e+01,2.019865342046349213e+02,2.064589063227839745e+02,1.136042252735332454e+02,2.524659184919811992e+02,1.857365876718948527e+02,2.176474213033549461e+02,2.277956979400608759e+02,2.559840620038668249e+02,1.944534905832267100e+02,1.605380951674727044e+02,2.434219382060705925e+02,2.044320914142398635e+02,1.533972620355334016e+02,2.378288460216721774e+02,1.027455108508354726e+02,2.666644333239810862e+02,2.695762600823751995e+02,2.425530869727280674e+02,2.751020174408042180e+02,2.738010956880957565e+02,2.388803884792552310e+02,2.524335952285250073e+02,2.714072954067370915e+02,2.705543937917126414e+02,2.384147646434697663e+02,3.473103511270572881e+02,3.381204519102637391e+02,6.321771903508487611e+01,3.474724737299335402e+02,4.196747311907164431e+02,3.842544989977361070e+02,4.824767766431867244e+02,4.501780980900784925e+02,3.596077863450689165e+02,3.967530214125675911e+02,3.413999414176865912e+02,3.490127791356653120e+02,2.880749902369144593e+02,3.858175734722289008e+02,3.801452354035230314e+02,3.904895389123786344e+02,3.410051026011161639e+02,3.084285330510182916e+02,3.798652392625575658e+02,3.421760950154199463e+02,3.350792145150147121e+02,3.469397642242761322e+02,2.879783325182586964e+02,3.488866864757092685e+02,3.608979911276858275e+02,3.208994858207188372e+02,3.385455951566939348e+02,2.790822101102106672e+02,3.378340420975941356e+02,3.429747512572891424e+02,3.359930951671453840e+02,3.446310490945355127e+02,3.130996007662710099e+02,3.953550303208484706e+02,3.551303985862103332e+02,3.573242784922398414e+02,3.490602240301810752e+02,2.836053596108516217e+02,1.341998509686238208e+02,1.076691227789988119e+02,1.260939332402671056e+02,1.370307994576401711e+02,1.159406744848426456e+02,1.195832764227506146e+02,1.226004893954323194e+02
4.110308990818095936e+02,4.112881228530663975e+02,3.879670089066831906e+02,2.923975376093316640e+02,nan,3.571890255872997955e+01,3.573905426843846556e+01,3.524769496008013903e+01,5.530280282227289490e+01,4.082352263097318001e+01,4.900285705955542426e+01,3.858082425249531866e+01,3.134326083869570212e+01,6.876278063021202058e+01,5.244883220814919156e+01,6.571575153645160583e+01,6.173621303576203445e+01,2.840281676172661207e+01,5.201076811585582504e+01,4.431703961231796995e+01,4.816637831515079426e+01,3.152649679238687597e+01,4.148445491988751854e+01,7.146355714627286204e+01,4.764367743994900906e+01,4.674868982124081640e+01,3.849571404716230916e+01,3.302847256533250686e+01,5.045393939031279018e+01,3.215960198752521393e+01,3.611315549770290545e+01,3.132538906385199340e+01,4.107164471995238131e+01,6.583008430802333066e+01,5.189527916874984470e+01,5.514054769403917788e+01,5.933228463491111881e+01,2.330321866180853263e+01,7.049085047011004690e+01,4.127953488110513547e+01,4.350264359783034251e+01,8.191312471150428109e+01,6.612473062326979800e+01,1.116544669952705533e+02,4.650505348883150702e+01,4.956127520552784205e+01,3.512491992875955304e+01,4.579432279224626257e+01,8.633330759330216608e+01,4.949666655443199659e+01,3.976531151641498241e+01,3.786079766726420814e+01,5.515505416553354934e+01,7.869536199801588339e+01,4.947888438513411558e+01,5.954762799641179782e+01,3.243208288099285141e+01,4.990230455602792858e+01,8.800999943188625707e+01,9.759016343874480981e+01,7.165919340876601495e+01,6.021428401968918820e+01,6.106259083922436304e+01,8.258232256360481927e+01,7.775139870124534980e+01,1.232357091106228637e+02,5.551648403853246094e+01,2.307899477882677175e+01,8.511263126000793022e+01,7.972954283075257820e+01,8.128960573160718184e+01,6.819618757674440701e+01,3.678912882904877790e+01,7.503918976108867867e+01,7.810044814210945674e+01,6.404373505659627597e+01,9.066068607727277140e+01,1.184067565639874573e+02,2.381203057280123403e+02,3.644452222213892583e+02,3.580583192721542787e+02,2.434541435260446463e+02,4.334169355251356706e+02,2.424075906402260330e+02,9.633856963853993705e+01,9.622473694429926638e+01,4.382802756228057319e+02,6.168695161863112730e+01,9.789954034621312928e+01,8.905997978890380296e+01,8.396951827895964016e+01,1.164796978018071485e+02,1.061214398696077694e+02,1.144699087096716141e+02,7.816393030036059031e+01,9.596916171353197456e+01,1.225175905737634139e+02,7.404215015786691367e+01,1.432072623856710720e+02,7.281648165078613033e+01,6.753487987700789574e+01,5.981036699437785842e+01,5.682675426242548866e+01,7.454180035390736236e+01,7.823349666224386567e+01,7.384632692287962641e+01,7.072085972328645198e+01,7.512762474614966379e+01,8.320769195212498914e+01,8.604649905720859238e+01,8.474148924817116324e+01,3.747942368820480965e+02,9.683387836909963653e+01,1.385022743495579789e+02,1.204265751402213454e+02,2.226466258446297957e+02,1.937520064412229885e+02,9.840975561395907789e+01,1.206303444411859687e+02,1.071932833716610958e+02,8.798818102447872036e+01,5.784945980734649851e+01,1.063082311018258110e+02,1.153665462775102242e+02,1.325491606914314104e+02,8.346879656494218125e+01,9.406210714203044176e+01,8.903302757967490777e+01,8.770313563375877663e+01,8.119310315539286194e+01,8.803362993764004329e+01,5.378773094304585101e+01,8.326920198969459364e+01,1.004063742996424935e+02,6.967237616157930802e+01,7.678958262680576752e+01,4.790490580304495438e+01,8.496775859110343276e+01,8.789994311715057052e+01,7.431715818033204357e+01,8.380548908037290801e+01,7.103351321736178647e+01,1.226631158906240415e+02,8.712841098057126032e+01,9.001866473127824975e+01,7.960803979497130456e+01,5.911886331788524984e+01,1.741286880442266067e+02,2.154775162284982741e+02,4.400129089015458135e+02,4.523266076630869179e+02,4.178757710133490946e+02,4.218496414600812727e+02,4.272863208669318738e+02
3.892390525114352045e+02,3.899963076748301205e+02,3.660780244701929291e+02,2.704076921982774593e+02,3.571890255872997955e+01,nan,3.585080194361133010e+01,5.052207438340576573e+01,3.456935058688359419e+01,5.372224864987990856e+01,6.057061994070699029e+01,3.944210947704529246e+01,3.573233829463073619e+01,4.839173483150313615e+01,5.447641691591451263e+01,5.329615370736051716e+01,4.949505025758283949e+01,4.038217428515931573e+01,4.078627220033962431e+01,3.688902275752707993e+01,4.110085157268344602e+01,1.886372179603525367e+01,3.363569532506161153e+01,4.854358866009164331e+01,3.474938848378609890e+01,4.328694953449476657e+01,2.669531794158932314e+01,5.117655713313362753e+01,4.495330911066443491e+01,4.054626986540355915e+01,4.610422974083854086e+01,3.836039624405923121e+01,3.755955271301435516e+01,5.052840785144552171e+01,3.687383896478285550e+01,4.061329831474512986e+01,4.885243085045565437e+01,3.996398378538044227e+01,6.192382417131605621e+01,4.606777615647787627e+01,3.833327536227999843e+01,6.941584833451075554e+01,5.774149287992516122e+01,9.998319858856382325e+01,5.690131808666481561e+01,5.387689671834369420e+01,4.107164471990490284e+01,3.197248817345571936e+01,6.216365497620303415e+01,7.090387859630675393e+01,5.514635074055794917e+01,4.311101947295524184e+01,7.020541289673855090e+01,7.154970300429577890e+01,5.945351125040136964e+01,7.927874872875733558e+01,3.781216735389609340e+01,6.620211476984410126e+01,8.643980564533106303e+01,9.612158966642047631e+01,8.724310861035898768e+01,7.727250481248124458e+01,8.172735160277625255e+01,8.969637673840858838e+01,7.556189515888866026e+01,1.150241713728101303e+02,7.710875436681568829e+01,4.278504411591291756e+01,6.400499980471124672e+01,8.214134160091067827e+01,7.391887445031058235e+01,7.346618269653122013e+01,4.649989247302072215e+01,5.506214670715596071e+01,7.443332586956083219e+01,4.965319727870920019e+01,7.663837159021274203e+01,1.005035322762422823e+02,2.181100639585446004e+02,3.435711280069930922e+02,3.365110399377704766e+02,2.244976614577535088e+02,4.116297365351517215e+02,2.218002705138111139e+02,7.798153627623493378e+01,7.962311222251898357e+01,4.162968171869673029e+02,5.134822294883039007e+01,8.694089946624468723e+01,7.413177456393316334e+01,7.173952885264593249e+01,1.172150161028892796e+02,8.658683502704307955e+01,1.034230148467932366e+02,7.458578953125939393e+01,7.585987081454530312e+01,1.061877582398252287e+02,6.936281424510507065e+01,1.278530406365080694e+02,7.623227662873550514e+01,7.284394278180806737e+01,5.141517285784320279e+01,5.193380402013868036e+01,7.255563382675404682e+01,7.327864627570357925e+01,6.949762585873969556e+01,7.919292897728159630e+01,8.199512180612178724e+01,8.254162586233699983e+01,8.535947516239373556e+01,9.145315740858588072e+01,3.530942083920372170e+02,8.769036435094642457e+01,1.271100310754403182e+02,1.180928448298472944e+02,2.183824168746224643e+02,1.846458231317420200e+02,9.737925857183800815e+01,1.130762574548675445e+02,9.884209629504607619e+01,8.035620697866004036e+01,6.860903730558125346e+01,1.047732790362252757e+02,1.128786959527758711e+02,1.199739971827255829e+02,7.772875915645954592e+01,1.029920385272556445e+02,9.224749319087636934e+01,8.411325698130563921e+01,8.408281631820709379e+01,9.131834426882987543e+01,5.846434811059941694e+01,9.002221947941488622e+01,1.032844615612788601e+02,8.871437313084702225e+01,8.417410528185222063e+01,5.973407737631033143e+01,9.147152562409856102e+01,9.881781215955469122e+01,9.923467136035823444e+01,8.630272301613504737e+01,8.962678171172092334e+01,1.199113005517033628e+02,8.197560612765632015e+01,8.901685233706773204e+01,9.201738966087617655e+01,7.162792751432741056e+01,1.598514310226825614e+02,1.970384734005108385e+02,4.188110791275759084e+02,4.309715535856172437e+02,3.967749992124018377e+02,4.009380999605808142e+02,4.063340497669377100e+02
4.028720888818169215e+02,4.015525868426199168e+02,3.776273295194632169e+02,2.829787271156591260e+02,3.573905426843846556e+01,3.585080194361133010e+01,nan,4.484997212931178723e+01,6.287765898952009991e+01,5.725871112764019699e+01,6.852036193716087098e+01,1.924993506486634587e+01,3.254043638304850816e+01,5.374755808408352920e+01,3.973310961912616079e+01,5.980769181298122561e+01,4.981566018832423026e+01,3.269495373908151237e+01,4.855347567370427697e+01,4.445941969927230275e+01,5.140739246456049472e+01,3.001066477104038910e+01,2.761448895051685426e+01,6.777019994068466247e+01,2.991721912215830770e+01,4.885243085044069034e+01,3.368323024892205808e+01,3.576366871564678718e+01,5.188448708429979206e+01,4.131053134494516144e+01,5.467577159947662579e+01,3.737378760570052094e+01,4.358348311001805797e+01,6.961838837549834125e+01,5.293769923219696238e+01,5.081731988211016215e+01,4.510432351784565697e+01,3.680217384881715503e+01,7.968437738978809648e+01,4.999359959029943923e+01,5.823401068107332890e+01,8.349467048860310570e+01,8.205266601396809278e+01,1.106706826580479657e+02,5.868560300446096534e+01,5.964025486196236159e+01,3.764252913924724453e+01,4.770911862524911840e+01,7.985486835504624992e+01,5.487440204686439671e+01,5.008792269599343427e+01,4.180526282659459270e+01,6.722023504866312749e+01,8.190238091778256546e+01,5.491229370550887268e+01,7.201888641184069684e+01,2.704958410026743820e+01,6.073154040528736886e+01,9.943842315724646141e+01,9.862494613432009771e+01,8.268881423746641701e+01,7.254901791202199490e+01,7.956783269635370459e+01,9.457526103587453292e+01,8.206533982138407168e+01,1.341676563110421228e+02,7.646594013023032232e+01,3.928562077913411343e+01,8.076137690753320442e+01,9.675618843257828416e+01,9.134637376490388760e+01,7.476255747364962190e+01,3.109469408114664191e+01,6.878371900386369475e+01,6.711423097976444296e+01,4.788987366870183848e+01,8.253387183452913689e+01,1.054020872658465464e+02,2.234342856412084473e+02,3.549165535728041618e+02,3.501627050386757105e+02,2.323948364314483683e+02,4.250370336805966076e+02,2.300434741521665387e+02,9.392252126089705655e+01,8.368034416756182736e+01,4.298943125932235034e+02,4.941254901337756422e+01,8.536134956759242698e+01,9.157117450375754686e+01,7.729320798102443746e+01,1.152791394832539993e+02,9.333380952259739161e+01,1.078124297101192752e+02,7.466619047470364023e+01,8.687462230134445917e+01,1.137393511499092824e+02,6.720833281668143400e+01,1.402797205586101370e+02,7.334521115928781398e+01,7.814141027649780824e+01,5.357462085726105983e+01,3.367610428778675669e+01,7.070502103812815164e+01,6.836841375959114941e+01,7.126064832710727615e+01,6.676526042787067183e+01,6.267248199968381783e+01,7.436881066682518338e+01,8.822698000046437983e+01,9.863873478508587311e+01,3.676404765528442908e+02,9.362478304379456517e+01,1.429612534919864970e+02,1.182898135935628403e+02,2.436357937578086421e+02,2.101694554401314292e+02,1.007491935451393346e+02,1.208503206449984333e+02,1.123807812750878270e+02,8.077128202522959555e+01,6.921849463833508764e+01,1.030114556736299107e+02,1.183729698875665264e+02,1.341622897836788866e+02,8.846965581486634278e+01,1.083734284776323165e+02,8.286470901415286505e+01,8.022368727502366426e+01,8.226007537076040421e+01,8.578577970736978386e+01,6.024084992762198709e+01,8.088609274776850100e+01,9.320085836514591904e+01,7.185541037389295127e+01,8.029943959953840249e+01,4.304416336741382310e+01,8.238834869079680345e+01,8.479433943371518012e+01,7.978170216281439764e+01,7.956079436505712010e+01,7.341825386101510276e+01,1.269670823481173016e+02,8.277680834629950368e+01,8.455246891721533586e+01,8.742082131848999893e+01,5.974746856564093633e+01,1.587249192785957916e+02,1.984596684467654200e+02,4.293011996256276461e+02,4.417966953249006110e+02,4.060358604852550002e+02,4.097095556610777294e+02,4.155174123908652746e+02
